"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682329706377977E9,"2023-04-24 18:48:26.378 UTC+09:00"
"PAUSE",9.014780166666696E0,1.682329715392795E9,"2023-04-24 18:48:35.393 UTC+09:00"
