"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674468421794799E9,"2023-01-23 19:07:01.795 UTC+09:00"
"PAUSE",2.936563166666019E0,1.674468424731321E9,"2023-01-23 19:07:04.731 UTC+09:00"
