"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684646008147904E9,"2023-05-21 14:13:28.148 UTC+09:00"
"PAUSE",3.955521491666877E1,1.684646047702951E9,"2023-05-21 14:14:07.703 UTC+09:00"
