"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676708290068689E9,"2023-02-18 17:18:10.069 UTC+09:00"
"PAUSE",3.037071208324050E0,1.676708293105711E9,"2023-02-18 17:18:13.106 UTC+09:00"
