"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683885650635362E9,"2023-05-12 19:00:50.635 UTC+09:00"
"PAUSE",4.838545858333236E1,1.683885699020798E9,"2023-05-12 19:01:39.021 UTC+09:00"
