"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683377541524356E9,"2023-05-06 21:52:21.524 UTC+09:00"
"PAUSE",4.035046870833321E1,1.683377581875616E9,"2023-05-06 21:53:01.876 UTC+09:00"
