"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682330542013057E9,"2023-04-24 19:02:22.013 UTC+09:00"
"PAUSE",9.734905958333911E0,1.682330551747829E9,"2023-04-24 19:02:31.748 UTC+09:00"
