"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681909710308904E9,"2023-04-19 22:08:30.309 UTC+09:00"
"PAUSE",8.676291541691171E0,1.681909718985142E9,"2023-04-19 22:08:38.985 UTC+09:00"
