"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686989074686398E9,"2023-06-17 17:04:34.686 UTC+09:00"
"PAUSE",5.432838570832973E1,1.686989129007741E9,"2023-06-17 17:05:29.008 UTC+09:00"
