"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683376864905158E9,"2023-05-06 21:41:04.905 UTC+09:00"
"PAUSE",3.982153549999930E1,1.683376904725846E9,"2023-05-06 21:41:44.726 UTC+09:00"
