"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.305537500E-2,-1.012113295E-3,-1.011026674E-3,2.588233911E-4
6.311037500E-2,1.642259303E-3,1.220435952E-3,2.915803343E-4
7.316537500E-2,-1.678436180E-3,2.534173196E-3,9.929994121E-5
8.322037500E-2,-2.770808060E-4,-7.401831681E-4,2.060451545E-3
9.327437500E-2,-1.547378255E-3,6.140696350E-4,1.851315610E-3
1.033293750E-1,-7.947037811E-4,-1.818940975E-3,2.960472368E-3
1.133843750E-1,1.461792504E-3,4.247722100E-4,3.138226457E-4
1.234393750E-1,1.687224954E-3,-2.636756282E-3,-7.057641633E-4
1.334943750E-1,7.151711616E-4,6.173604052E-4,-1.519093290E-3
1.435493750E-1,1.370074810E-3,1.346342266E-3,4.402576014E-4
1.536043750E-1,1.735194237E-3,2.191097010E-3,4.074673168E-3
1.636583750E-1,-7.210392505E-4,-1.879278454E-3,5.246197805E-3
1.737133750E-1,1.683262526E-3,5.641718162E-4,9.225560352E-4
1.837683750E-1,-2.997404663E-4,4.912578734E-4,-3.220295766E-3
1.938233750E-1,8.949536132E-4,9.682300151E-4,-6.294116378E-3
2.038783750E-1,4.271009238E-4,-8.114705561E-4,-6.397194229E-3
2.139333750E-1,7.725129253E-4,5.070605548E-4,-8.460079320E-3
2.239883750E-1,-8.442932158E-4,-5.387965939E-4,-6.082181819E-3
2.340423750E-1,2.140045166E-3,-2.382236766E-3,-5.800910294E-4
2.440973750E-1,2.138370182E-3,-4.109644797E-4,3.731847741E-3
2.541523750E-1,2.914415440E-3,-2.751433058E-4,6.943619810E-3
2.642073750E-1,1.337900991E-3,-7.590400055E-4,7.659729104E-3
2.742623750E-1,-9.444280877E-4,2.399116929E-4,5.229861010E-3
2.843173750E-1,1.684780233E-3,7.450745907E-4,-7.626581937E-4
2.943723750E-1,1.876527909E-3,1.767462119E-3,-5.854089744E-3
3.044273750E-1,7.318794378E-4,4.125859996E-4,-6.535356864E-3
3.144813750E-1,-9.941151366E-4,7.886243402E-4,-8.163614199E-3
3.245363750E-1,-1.457722974E-3,1.518749050E-4,-1.657403074E-3
3.345913750E-1,6.831922801E-4,1.145234099E-3,1.730937045E-3
3.446463750E-1,-1.545209903E-3,5.982584553E-4,5.109564401E-3
3.547013750E-1,1.706509851E-3,8.443345432E-4,5.861375481E-3
3.647563750E-1,-9.732318576E-4,-1.568432082E-3,6.306228228E-3
3.748113750E-1,9.266672423E-4,-9.929229273E-4,5.343593657E-4
3.848663750E-1,-1.070860075E-3,-8.171169320E-4,-3.129338846E-3
3.949203750E-1,-1.114269486E-3,-7.774358382E-4,-6.134715863E-3
4.049753750E-1,4.305345356E-4,-2.295036335E-3,-5.107810721E-3
4.150303750E-1,6.169558037E-4,-3.410752106E-4,-4.932574462E-3
4.250853750E-1,6.041869055E-4,3.603786463E-4,-2.023791894E-3
4.351403750E-1,2.659880789E-3,-7.368437364E-4,1.646576915E-3
4.451953750E-1,-1.366117038E-3,6.600863999E-4,4.824743140E-3
4.552503750E-1,1.651777187E-3,1.927016565E-4,2.386885229E-3
4.653043750E-1,-8.529324550E-4,3.229066788E-4,3.178592771E-3
4.753593750E-1,-1.212192932E-3,9.684569668E-4,1.046998426E-3
4.854143750E-1,-4.030349082E-4,1.360684750E-3,-3.192997538E-3
4.954693750E-1,1.879826887E-3,1.133517129E-3,-9.295364842E-3
5.055243750E-1,6.141490885E-4,-2.270746627E-4,-5.772979930E-3
5.155793750E-1,1.168352901E-3,-5.453224294E-4,6.407108158E-4
5.256343750E-1,-1.515594311E-3,2.144527389E-3,4.680419806E-3
5.356893750E-1,-1.568591222E-3,-9.109172970E-4,4.430882167E-3
5.457433750E-1,1.120293280E-3,2.424233826E-4,3.975699190E-3
5.557983750E-1,-7.958511706E-4,-9.197801119E-4,2.716290299E-3
5.658533750E-1,-1.001572004E-3,-9.663988021E-4,-4.830569960E-4
5.759083750E-1,1.025093487E-3,1.630764382E-5,-4.072998650E-3
5.859633750E-1,8.167780470E-4,-1.538746292E-3,-4.343735985E-3
5.960183750E-1,4.998618388E-4,-8.178285789E-4,-3.524547210E-3
6.060733750E-1,-1.003387617E-3,2.291991143E-3,-2.108809073E-3
6.161283750E-1,4.403119674E-4,-2.000758192E-3,2.727224957E-3
6.261823750E-1,9.029792855E-4,2.913307399E-3,5.370396655E-3
6.362373750E-1,2.972877701E-5,-2.273582359E-4,3.041196149E-3
6.462923750E-1,-1.721873647E-3,1.532364986E-3,5.827808287E-3
6.563473750E-1,1.492295414E-3,-2.322455694E-4,1.350235660E-3
6.664023750E-1,1.444147434E-3,-8.737648604E-4,-2.500003669E-3
6.764573750E-1,-1.437393017E-3,-1.496944577E-3,-5.651055835E-3
6.865123750E-1,1.878187468E-4,1.411627745E-4,-5.433074664E-3
6.965673750E-1,6.046034396E-4,-6.077181315E-4,-3.518261947E-3
7.066213750E-1,-2.303164511E-4,-2.948027977E-4,7.073758170E-4
7.166763750E-1,2.069745969E-4,9.749924066E-4,3.901305143E-3
7.267313750E-1,-2.920030151E-3,-1.718399581E-3,5.536498502E-3
7.367863750E-1,1.269388478E-3,1.181782805E-3,5.782574415E-3
7.468413750E-1,-1.276065828E-3,-3.786220041E-4,1.355108339E-3
7.568963750E-1,8.254346903E-4,-4.462662910E-4,1.164725982E-4
7.669513750E-1,-4.494664609E-4,-8.525330923E-4,-4.863717593E-3
7.770063750E-1,1.822209917E-3,2.825061674E-4,-5.446150899E-3
7.870603750E-1,-9.114725981E-4,1.402667607E-3,-3.694884945E-3
7.971153750E-1,1.713072648E-3,-9.669209248E-5,-2.684747800E-3
8.071703750E-1,2.880027751E-5,1.067947815E-4,1.519347075E-3
8.172253750E-1,4.565517884E-6,1.343833166E-3,6.560178008E-3
8.272803750E-1,9.293070761E-4,1.624666154E-3,5.458787549E-3
8.373353750E-1,1.173093042E-4,-4.765679478E-4,4.060362000E-3
8.473903750E-1,-2.815929241E-3,2.162699588E-3,3.196452744E-4
