"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683696826122656E9,"2023-05-10 14:33:46.123 UTC+09:00"
"PAUSE",6.299606537499994E1,1.683696889118699E9,"2023-05-10 14:34:49.119 UTC+09:00"
