"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.578958334E-3,2.183958435E-1,8.225844269E0,-5.414989471E0
1.155295833E-2,1.975891113E-1,8.312364349E0,-5.411846008E0
2.152795833E-2,1.487905884E-1,8.351582794E0,-5.356610870E0
3.150195833E-2,1.580712891E-1,8.327333221E0,-5.278473358E0
4.147695833E-2,1.408570862E-1,8.246950378E0,-5.268444214E0
5.145095833E-2,1.640588379E-1,8.197852478E0,-5.420078888E0
6.142595833E-2,1.254391479E-1,8.185578003E0,-5.551804962E0
7.139995833E-2,2.151026917E-1,8.251141663E0,-5.460345154E0
8.137495833E-2,3.176394653E-1,8.297844543E0,-5.274731140E0
9.134895833E-2,3.354524231E-1,8.275091858E0,-5.286706238E0
1.013239583E-1,2.161505127E-1,8.241262207E0,-5.494174805E0
1.112979583E-1,1.375639343E-1,8.144114227E0,-5.510341187E0
1.212729583E-1,2.062710571E-1,8.135132904E0,-5.486690369E0
1.312469583E-1,1.811233521E-1,8.195008392E0,-5.374723206E0
1.412219583E-1,1.106199646E-1,8.443491669E0,-5.393134918E0
1.511959583E-1,-1.110690308E-1,8.710686035E0,-4.898713074E0
1.611709583E-1,1.025367737E-1,8.653954010E0,-4.826862488E0
1.711449583E-1,2.013313293E-1,8.144114227E0,-5.290747833E0
1.811199583E-1,2.736309814E-1,7.569010162E0,-6.072572021E0
1.910939583E-1,2.769241333E-1,7.593409424E0,-6.354286194E0
2.010689583E-1,3.818559265E-1,8.154442749E0,-5.537135468E0
2.110429583E-1,4.935237122E-1,8.757688293E0,-4.714895325E0
2.210179583E-1,5.367837524E-1,8.728199615E0,-4.595743103E0
2.309919583E-1,2.936892700E-1,8.160280609E0,-5.512436829E0
2.409669583E-1,-4.201762390E-1,7.622598724E0,-6.178401947E0
2.509409583E-1,-2.604583740E-2,7.742649078E0,-6.107898560E0
2.609159583E-1,8.427474976E-2,8.586743774E0,-5.119803314E0
2.708899583E-1,3.861968994E-2,9.233099670E0,-4.204157410E0
2.808639583E-1,4.584965515E-1,8.882528687E0,-4.496948547E0
2.908389583E-1,5.590873718E-1,7.871381378E0,-5.727539520E0
3.008129583E-1,-7.664062500E-2,7.251520386E0,-6.603667603E0
3.107879583E-1,1.622625732E-1,7.446864166E0,-6.388864288E0
3.207619583E-1,4.191284180E-1,8.388555908E0,-5.240751801E0
3.307369583E-1,2.210902405E-1,9.129964142E0,-4.277055817E0
3.407109583E-1,5.075944519E-1,8.889564056E0,-4.499343567E0
3.506859583E-1,2.673440552E-1,8.076903992E0,-5.616320801E0
3.606599583E-1,-4.330494690E-1,7.531438293E0,-6.340215454E0
3.706349583E-1,1.152603149E-2,7.733518066E0,-6.092330933E0
3.806089583E-1,2.014810181E-1,8.556656342E0,-5.057383118E0
3.905839583E-1,1.612147522E-1,9.052575073E0,-4.351451111E0
4.005579583E-1,5.938151550E-1,8.653804321E0,-4.780608673E0
4.105329583E-1,5.528004456E-1,7.871381378E0,-5.841752014E0
4.205069583E-1,-1.580712891E-1,7.482639771E0,-6.347849579E0
4.304819583E-1,1.510359192E-1,7.720644836E0,-6.005212097E0
4.404559583E-1,3.278182983E-1,8.466543732E0,-5.127287750E0
4.504309583E-1,1.031355286E-1,8.951385498E0,-4.533472595E0
4.604049583E-1,3.339555359E-1,8.685238953E0,-4.813390503E0
4.703799583E-1,2.055226135E-1,8.075706482E0,-5.617667999E0
4.803539583E-1,-1.438508606E-1,7.748786316E0,-6.050867157E0
4.903289583E-1,1.463955688E-1,7.925119629E0,-5.813460846E0
5.003029583E-1,2.460882568E-1,8.426427155E0,-5.139562225E0
5.102779583E-1,2.706372070E-1,8.671766968E0,-4.812492371E0
5.202519583E-1,4.846920776E-1,8.406967621E0,-5.140610046E0
5.302269583E-1,3.134481812E-1,8.000562744E0,-5.720504150E0
5.402009583E-1,-4.445755005E-2,7.862998810E0,-5.891298981E0
5.501759583E-1,1.916015625E-1,8.057893524E0,-5.605393524E0
5.601499583E-1,1.642085266E-1,8.428522797E0,-5.139711914E0
5.701249583E-1,1.278341675E-1,8.598269806E0,-4.956792297E0
5.800989583E-1,2.448907471E-1,8.412057037E0,-5.197192383E0
5.900739583E-1,1.522334290E-1,8.137228546E0,-5.566025391E0
6.000479583E-1,1.416055298E-1,8.018824768E0,-5.686075745E0
6.100229583E-1,2.591111755E-1,8.114475861E0,-5.510191498E0
6.199969583E-1,2.396516418E-1,8.298592987E0,-5.285808105E0
6.299719583E-1,2.739303589E-1,8.359815674E0,-5.236560516E0
6.399459583E-1,2.806663513E-1,8.261919250E0,-5.379064178E0
6.499209583E-1,1.651066589E-1,8.183632050E0,-5.493725739E0
6.598949583E-1,1.401086426E-1,8.183482361E0,-5.467380524E0
6.698699583E-1,1.505868530E-1,8.258925476E0,-5.356311493E0
6.798439583E-1,1.387614441E-1,8.311017151E0,-5.282365265E0
6.898189583E-1,1.910028076E-1,8.290659485E0,-5.325625305E0
6.997929583E-1,2.106120300E-1,8.240364075E0,-5.417683868E0
7.097669583E-1,2.200424194E-1,8.219557343E0,-5.435646515E0
7.197419583E-1,2.504292297E-1,8.212821350E0,-5.404511261E0
