"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686294329058305E9,"2023-06-09 16:05:29.058 UTC+09:00"
"PAUSE",5.678038345833193E1,1.686294385837910E9,"2023-06-09 16:06:25.838 UTC+09:00"
