"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682844014692567E9,"2023-04-30 17:40:14.693 UTC+09:00"
"PAUSE",9.009474999969825E0,1.682844023702105E9,"2023-04-30 17:40:23.702 UTC+09:00"
