state,time
1165,1
1457,0
1498,1
1985,0
2553,1
2842,0
2887,1
3371,0
4127,1
4520,0
4563,1
4959,0
5549,1
5837,0
5880,1
6416,0
7014,1
7304,0
7350,1
8012,0
