"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683378802333651E9,"2023-05-06 22:13:22.334 UTC+09:00"
"PAUSE",4.277731837499960E1,1.683378845111157E9,"2023-05-06 22:14:05.111 UTC+09:00"
