state,time
1284,1
1682,0
1727,1
2024,0
2675,1
2972,0
3016,1
3484,0
4139,1
4443,0
4486,1
4872,0
5707,1
6022,0
6061,1
6454,0
8187,1
8498,0
8540,1
9229,0
