"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683697263459652E9,"2023-05-10 14:41:03.460 UTC+09:00"
"PAUSE",6.202780675000008E1,1.683697325487436E9,"2023-05-10 14:42:05.487 UTC+09:00"
