state,time
1096,1
1281,0
1321,1
1749,0
2278,1
2446,0
2492,1
2827,0
3448,1
3618,0
3662,1
4020,0
4679,1
4838,0
4882,1
5358,0
5975,1
6136,0
6180,1
6646,0
