"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683164204485266E9,"2023-05-04 10:36:44.485 UTC+09:00"
"PAUSE",6.079021237499546E1,1.683164265275209E9,"2023-05-04 10:37:45.275 UTC+09:00"
