"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.510625000E-3,-8.383888751E-2,3.367307484E-1,-1.052947715E-1
1.556462500E-2,-1.598507464E-1,3.454526663E-1,-1.611826941E-2
2.561862500E-2,-2.112079412E-1,3.806809485E-1,2.193111181E-2
3.567162500E-2,-2.155604213E-1,4.334531724E-1,-1.119044796E-2
4.572562500E-2,-1.923341900E-1,4.382407367E-1,-8.347956091E-2
5.577962500E-2,-1.630442441E-1,3.659386039E-1,-1.930252910E-1
6.583262500E-2,-2.170057446E-1,2.590747476E-1,-3.141767383E-1
7.588662500E-2,-3.135413527E-1,8.523125201E-2,-3.393946588E-1
8.594062500E-2,-4.183479249E-1,-9.166229516E-2,-2.418705076E-1
9.599362500E-2,-5.307568312E-1,-1.955651641E-1,-6.807771325E-2
1.060476250E-1,-6.241312623E-1,-2.815605104E-1,1.069207266E-1
1.161016250E-1,-6.843799353E-1,-3.308244646E-1,1.858732700E-1
1.261546250E-1,-7.725673318E-1,-3.208090961E-1,1.249516085E-1
1.362086250E-1,-9.223545790E-1,-1.697002351E-1,-3.126043826E-2
1.462626250E-1,-1.079564452E0,4.659638181E-2,-2.661722898E-1
1.563156250E-1,-1.217461348E0,2.293978184E-1,-5.484085679E-1
1.663696250E-1,-1.357487202E0,3.858233690E-1,-8.266737461E-1
1.764236250E-1,-1.471575618E0,5.392833948E-1,-1.056196690E0
1.864766250E-1,-1.509054303E0,6.432553530E-1,-1.235469580E0
1.965306250E-1,-1.498992920E0,8.243299127E-1,-1.378206849E0
2.065846250E-1,-1.491661787E0,1.317120790E0,-1.529924750E0
2.166376250E-1,-1.912362814E0,1.549436688E0,-1.615986109E0
2.266916250E-1,-1.823323488E0,1.816214561E0,-1.828127861E0
2.367456250E-1,-1.845065117E0,2.145394087E0,-1.979230404E0
2.467986250E-1,-1.852804780E0,2.124788046E0,-2.154269218E0
2.568526250E-1,-1.981784225E0,2.051254034E0,-2.325413465E0
2.669066250E-1,-2.104532719E0,1.980661392E0,-2.458562136E0
2.769596250E-1,-2.207300425E0,2.000459433E0,-2.517146111E0
2.870136250E-1,-2.286162853E0,2.191771984E0,-2.539817333E0
2.970676250E-1,-2.250642300E0,2.338657141E0,-2.605158329E0
3.071206250E-1,-2.116087675E0,2.488732100E0,-2.725684881E0
3.171746250E-1,-1.929705262E0,2.583868027E0,-2.862444878E0
3.272276250E-1,-1.781373620E0,2.547056913E0,-3.041941643E0
3.372816250E-1,-1.679708123E0,2.488270044E0,-3.285583019E0
3.473356250E-1,-1.640413880E0,2.383176088E0,-3.572511435E0
3.573886250E-1,-1.646773338E0,2.218291759E0,-3.879031420E0
3.674426250E-1,-1.603329182E0,2.043753147E0,-4.127804279E0
3.774966250E-1,-1.462911725E0,1.901785016E0,-4.258406639E0
3.875496250E-1,-1.226118922E0,1.762923479E0,-4.252506256E0
