"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685800820438896E9,"2023-06-03 23:00:20.439 UTC+09:00"
"PAUSE",5.990419112500968E1,1.685800880342555E9,"2023-06-03 23:01:20.343 UTC+09:00"
