"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684645645180685E9,"2023-05-21 14:07:25.181 UTC+09:00"
"PAUSE",3.846492704167031E1,1.684645683645450E9,"2023-05-21 14:08:03.645 UTC+09:00"
