state,time
1282,1
1439,0
1483,1
1792,0
2357,1
2530,0
2574,1
3121,0
3731,1
3901,0
3943,1
4470,0
4971,1
5138,0
5182,1
5781,0
6388,1
6571,0
6610,1
7047,0
