"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681894864765675E9,"2023-04-19 18:01:04.766 UTC+09:00"
"PAUSE",4.322375041665509E0,1.681894869088016E9,"2023-04-19 18:01:09.088 UTC+09:00"
