"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676470009366768E9,"2023-02-15 23:06:49.367 UTC+09:00"
"PAUSE",3.943758541667194E0,1.676470013310466E9,"2023-02-15 23:06:53.310 UTC+09:00"
