"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683378735781759E9,"2023-05-06 22:12:15.782 UTC+09:00"
"PAUSE",4.315370862499913E1,1.683378778935656E9,"2023-05-06 22:12:58.936 UTC+09:00"
