"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682329426319668E9,"2023-04-24 18:43:46.320 UTC+09:00"
"PAUSE",9.902454583333110E0,1.682329436222165E9,"2023-04-24 18:43:56.222 UTC+09:00"
