"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674469098638636E9,"2023-01-23 19:18:18.639 UTC+09:00"
"PAUSE",3.160524083334167E0,1.674469101799116E9,"2023-01-23 19:18:21.799 UTC+09:00"
