"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684061838101437E9,"2023-05-14 19:57:18.101 UTC+09:00"
"PAUSE",3.019766308333055E1,1.684061868299083E9,"2023-05-14 19:57:48.299 UTC+09:00"
