"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685256291450207E9,"2023-05-28 15:44:51.450 UTC+09:00"
"PAUSE",4.157258729168098E1,1.685256333022802E9,"2023-05-28 15:45:33.023 UTC+09:00"
