state,time
1400,1
1570,0
1618,1
2304,0
3174,1
3348,0
3395,1
4694,0
5757,1
5920,0
5969,1
6891,0
7627,1
7786,0
7839,1
8269,0
8921,1
9085,0
9135,1
9669,0
