"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681913688444595E9,"2023-04-19 23:14:48.445 UTC+09:00"
"PAUSE",5.985295874997973E0,1.681913694429975E9,"2023-04-19 23:14:54.430 UTC+09:00"
