"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684063562274396E9,"2023-05-14 20:26:02.274 UTC+09:00"
"PAUSE",4.611484391666454E1,1.684063608388661E9,"2023-05-14 20:26:48.389 UTC+09:00"
