"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683380618009028E9,"2023-05-06 22:43:38.009 UTC+09:00"
"PAUSE",4.583899395833214E1,1.683380663847995E9,"2023-05-06 22:44:23.848 UTC+09:00"
