"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.098666676E-3,-1.272354126E-2,2.203417969E-1,-9.787397003E0
1.515266669E-2,-1.137634277E-2,2.076182556E-1,-9.793534241E0
2.520866669E-2,-1.152603149E-2,1.993853760E-1,-9.795180817E0
3.526366668E-2,-1.901046753E-2,1.924996948E-1,-9.790091400E0
4.531966668E-2,-2.799179077E-2,1.839674377E-1,-9.792336731E0
5.537466667E-2,-4.819976807E-2,1.794767761E-1,-9.796078949E0
6.543066667E-2,-6.466552734E-2,1.859133911E-1,-9.794432373E0
7.548566669E-2,-6.122268677E-2,1.767823792E-1,-9.794582062E0
8.554066668E-2,-5.703140259E-2,1.814227295E-1,-9.792187042E0
9.559666668E-2,-4.670288086E-2,1.700463867E-1,-9.791288910E0
1.056516667E-1,-2.918930054E-2,1.610650635E-1,-9.787995758E0
1.157076667E-1,-2.963836670E-2,1.716929626E-1,-9.793833618E0
1.257626667E-1,-2.859054565E-2,1.833686829E-1,-9.789043579E0
1.358186667E-1,-3.876937866E-2,2.109114075E-1,-9.776619415E0
1.458736667E-1,-4.191284180E-2,2.230361938E-1,-9.793833618E0
1.559286667E-1,-4.834945679E-2,2.290237427E-1,-9.796078949E0
1.659846667E-1,-4.700225830E-2,2.282752991E-1,-9.781259766E0
1.760396667E-1,-3.353027344E-2,2.140548706E-1,-9.795629883E0
1.860956667E-1,-2.320175171E-2,1.781295776E-1,-9.808503113E0
1.961506667E-1,2.544708252E-3,1.386117554E-1,-9.776170349E0
2.062066667E-1,1.317260742E-2,1.212478638E-1,-9.786947937E0
2.162616667E-1,4.041595459E-3,1.233435059E-1,-9.789941711E0
2.263176667E-1,-1.871109009E-2,1.437011719E-1,-9.792935486E0
2.363726667E-1,-3.323089600E-2,1.818717957E-1,-9.811796265E0
2.464276667E-1,-6.376739502E-2,2.049238586E-1,-9.812993774E0
2.564836667E-1,-6.376739502E-2,2.062710571E-1,-9.784403229E0
2.665386667E-1,-5.284011841E-2,1.868115234E-1,-9.781259766E0
2.765946667E-1,-3.981719971E-2,1.704954529E-1,-9.768685913E0
2.866496667E-1,-3.891906738E-2,1.890568542E-1,-9.759554901E0
2.967056667E-1,-1.291813660E-1,3.492237854E-1,-9.755213928E0
3.067606667E-1,-2.393522644E-1,5.351371765E-1,-9.845625916E0
3.168166667E-1,-1.411564636E-1,4.070036316E-1,-9.804611206E0
3.268716667E-1,-1.781295776E-2,2.444416809E-1,-9.745933228E0
3.369266667E-1,1.004411316E-1,8.412506104E-2,-9.821526031E0
3.469826667E-1,1.544787598E-1,-4.939727783E-2,-9.778116302E0
3.570376667E-1,1.270857239E-1,-9.475296021E-2,-9.740694122E0
3.670936667E-1,5.179229736E-2,-3.996688843E-2,-9.829010468E0
3.771486667E-1,-5.194198608E-2,7.783813477E-2,-9.808952179E0
3.872046667E-1,-1.392105103E-1,2.103126526E-1,-9.736802216E0
3.972596667E-1,-1.884580994E-1,3.330574036E-1,-9.834848328E0
4.073146667E-1,-1.475930786E-1,3.887416077E-1,-9.783954163E0
4.173706667E-1,-7.559280396E-2,3.794609070E-1,-9.782606964E0
4.274256667E-1,1.257385254E-2,3.098556519E-1,-9.813442841E0
4.374816667E-1,9.535171509E-2,2.290237427E-1,-9.763446808E0
4.475366667E-1,1.005908203E-1,1.478924561E-1,-9.757159882E0
4.575926667E-1,4.355941772E-2,1.077758789E-1,-9.815688171E0
4.676476667E-1,-5.807922363E-2,1.122665405E-1,-9.773925018E0
4.777036667E-1,-1.660047913E-1,1.297801208E-1,-9.789941711E0
4.877586667E-1,-2.242337036E-1,1.621128845E-1,-9.812844086E0
4.978136667E-1,-2.227368164E-1,1.865121460E-1,-9.764494629E0
5.078696667E-1,-1.502874756E-1,1.887574768E-1,-9.788145447E0
5.179246667E-1,-2.664459229E-2,1.799258423E-1,-9.807604980E0
5.279806667E-1,1.010398865E-1,1.820214844E-1,-9.764494629E0
5.380356667E-1,1.812730408E-1,1.907034302E-1,-9.768685913E0
5.480916667E-1,1.904040527E-1,2.083666992E-1,-9.788893890E0
5.581466667E-1,1.221459961E-1,2.495310974E-1,-9.773775330E0
5.682026667E-1,4.490661621E-4,2.902464294E-1,-9.790690155E0
5.782576667E-1,-1.311273193E-1,2.959346008E-1,-9.790540466E0
5.883126667E-1,-2.231858826E-1,2.773731995E-1,-9.787397003E0
5.983686667E-1,-2.466870117E-1,2.161505127E-1,-9.806257782E0
6.084235834E-1,-1.975891113E-1,1.398092651E-1,-9.792037354E0
6.184795834E-1,-1.092727661E-1,7.035369873E-2,-9.782008209E0
