"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683201003167541E9,"2023-05-04 20:50:03.168 UTC+09:00"
"PAUSE",6.168756695830962E1,1.683201064855465E9,"2023-05-04 20:51:04.855 UTC+09:00"
