"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682330206789264E9,"2023-04-24 18:56:46.789 UTC+09:00"
"PAUSE",1.032079354166672E1,1.682330217108277E9,"2023-04-24 18:56:57.108 UTC+09:00"
