"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683798047230779E9,"2023-05-11 18:40:47.231 UTC+09:00"
"PAUSE",5.110327287499968E1,1.683798098333331E9,"2023-05-11 18:41:38.333 UTC+09:00"
