"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682842096374030E9,"2023-04-30 17:08:16.374 UTC+09:00"
"PAUSE",1.132394766667858E1,1.682842107698056E9,"2023-04-30 17:08:27.698 UTC+09:00"
