"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.195833367E-4,7.589218140E-2,1.422042847E-1,-9.774374084E0
9.833416669E-3,9.924362183E-2,1.663041687E-1,-9.809251556E0
1.988641667E-2,1.089733887E-1,1.927990723E-1,-9.800419922E0
2.993941668E-2,1.055305481E-1,1.978884888E-1,-9.792636108E0
3.999241666E-2,9.834548950E-2,1.930984497E-1,-9.790540466E0
5.004541666E-2,8.352630615E-2,1.718426514E-1,-9.777218170E0
6.009941667E-2,6.975494385E-2,1.453477478E-1,-9.775272217E0
7.015241668E-2,5.792953491E-2,1.345701599E-1,-9.761051788E0
8.020541666E-2,4.894821167E-2,1.360670471E-1,-9.768985291E0
9.025841666E-2,7.679031372E-2,1.260379028E-1,-9.803413696E0
1.003114167E-1,9.505233765E-2,1.188528442E-1,-9.784253540E0
1.103644167E-1,1.103205872E-1,1.318757629E-1,-9.796977081E0
1.204174167E-1,1.109193420E-1,1.466949463E-1,-9.807155914E0
1.304714167E-1,9.505233765E-2,1.606159973E-1,-9.780810699E0
1.405244167E-1,7.694000244E-2,1.688488770E-1,-9.783954163E0
1.505774167E-1,7.664062500E-2,1.734892273E-1,-9.793833618E0
1.606304167E-1,8.247848511E-2,1.495390320E-1,-9.789492645E0
1.706834167E-1,8.128097534E-2,1.254391479E-1,-9.791438599E0
1.807364167E-1,8.083190918E-2,1.184037781E-1,-9.777966614E0
1.907904167E-1,7.125183105E-2,1.233435059E-1,-9.782157898E0
2.008434167E-1,7.005432129E-2,1.477427673E-1,-9.795480194E0
2.108964167E-1,6.242019653E-2,1.609153748E-1,-9.790390778E0
2.209494167E-1,7.798782349E-2,1.700463867E-1,-9.790390778E0
2.310024167E-1,9.086105347E-2,1.718426514E-1,-9.800120544E0
2.410554167E-1,1.149609375E-1,1.749861145E-1,-9.794881439E0
2.511084167E-1,1.194515991E-1,1.681004333E-1,-9.795629883E0
2.611624167E-1,9.654922485E-2,1.731898499E-1,-9.792935486E0
2.712154167E-1,7.544311523E-2,1.523831177E-1,-9.777966614E0
2.812684167E-1,6.212081909E-2,1.492396545E-1,-9.791288910E0
2.913214167E-1,5.942642212E-2,1.541793823E-1,-9.788744202E0
3.013744167E-1,6.930587769E-2,1.454974365E-1,-9.783355408E0
3.114274167E-1,9.759704590E-2,1.466949463E-1,-9.774823151E0
3.214804167E-1,1.188528442E-1,1.555265808E-1,-9.792785797E0
3.315344167E-1,1.248403931E-1,1.604663086E-1,-9.798174591E0
3.415874167E-1,1.029858398E-1,1.679507446E-1,-9.793085175E0
3.516404167E-1,7.364685059E-2,1.591191101E-1,-9.787546692E0
3.616934167E-1,4.595443726E-2,1.348695374E-1,-9.788744202E0
3.717464167E-1,3.188369751E-2,1.148112488E-1,-9.782008209E0
3.817994167E-1,4.191284180E-2,1.095721436E-1,-9.786648560E0
3.918534167E-1,6.930587769E-2,1.285826111E-1,-9.801467743E0
4.019064167E-1,1.059796143E-1,1.640588379E-1,-9.801318054E0
4.119594167E-1,1.353186035E-1,2.017803955E-1,-9.792187042E0
4.220124167E-1,1.294807434E-1,2.094145203E-1,-9.789193268E0
4.320654167E-1,1.266366577E-1,1.977388000E-1,-9.765093384E0
4.421184167E-1,1.073268127E-1,1.695973206E-1,-9.776619415E0
4.521724167E-1,7.634124756E-2,1.146615601E-1,-9.797276459E0
4.622254167E-1,-2.844085693E-2,3.592529297E-3,-9.831255798E0
4.722784167E-1,-2.529739380E-2,4.071533203E-2,-9.880353699E0
4.823314167E-1,-1.541793823E-2,7.634124756E-2,-9.592951355E0
4.923844167E-1,5.807922363E-2,1.351689148E-1,-9.892478485E0
5.024374167E-1,1.166075134E-1,2.104623413E-1,-9.744586029E0
5.124904167E-1,1.564247131E-1,2.395019531E-1,-9.761500854E0
5.225444167E-1,2.058219910E-1,2.396516418E-1,-9.917177124E0
5.325975417E-1,1.386117554E-1,2.374063110E-1,-9.701475677E0
5.426505417E-1,1.080752563E-1,1.616638184E-1,-9.733059998E0
5.527035417E-1,5.538482666E-2,1.333726501E-1,-9.831555176E0
5.627565417E-1,1.227447510E-2,1.001417542E-1,-9.686357117E0
5.728095417E-1,1.107696533E-2,8.771759033E-2,-9.898615723E0
5.828625417E-1,3.188369751E-2,8.951385498E-2,-9.801617432E0
5.929165417E-1,6.810836792E-2,1.184037781E-1,-9.745633850E0
6.029695417E-1,1.225950623E-1,1.480421448E-1,-9.828411713E0
6.130225417E-1,1.206491089E-1,1.839674377E-1,-9.691296844E0
6.230755417E-1,1.267863464E-1,1.739382935E-1,-9.821076965E0
6.331285417E-1,1.068777466E-1,1.645079041E-1,-9.858349457E0
6.431815417E-1,6.601272583E-2,1.508862305E-1,-9.743238831E0
6.532355417E-1,4.490661621E-2,1.228944397E-1,-9.828411713E0
6.632885417E-1,4.655319214E-2,1.104702759E-1,-9.730365601E0
6.733415417E-1,5.763015747E-2,1.190025330E-1,-9.758806458E0
6.833945417E-1,7.813751221E-2,1.308279419E-1,-9.850415955E0
6.934475417E-1,8.472381592E-2,1.471440125E-1,-9.774224396E0
7.035005417E-1,1.115180969E-1,1.767823792E-1,-9.836794281E0
7.135545417E-1,1.026864624E-1,1.917512512E-1,-9.774224396E0
7.236075417E-1,9.175918579E-2,1.814227295E-1,-9.725725250E0
7.336605417E-1,9.340576172E-2,1.465452576E-1,-9.819430389E0
7.437135417E-1,7.619155884E-2,1.410067749E-1,-9.786498871E0
7.537665417E-1,7.095245361E-2,1.299298096E-1,-9.821376343E0
7.638195417E-1,6.451583862E-2,1.330732727E-1,-9.820627899E0
7.738725417E-1,6.107299805E-2,1.429527283E-1,-9.728569336E0
7.839265417E-1,8.083190918E-2,1.399589539E-1,-9.784103851E0
7.939795417E-1,8.173004150E-2,1.440005493E-1,-9.768386536E0
8.040325417E-1,9.385482788E-2,1.460961914E-1,-9.787097626E0
8.140855417E-1,1.028361511E-1,1.643582153E-1,-9.845027161E0
8.241385417E-1,9.370513916E-2,1.565744019E-1,-9.762848053E0
8.341915417E-1,9.250762939E-2,1.547781372E-1,-9.770033112E0
8.442455417E-1,7.888595581E-2,1.481918335E-1,-9.777816925E0
8.542985417E-1,7.289840698E-2,1.402583313E-1,-9.766739960E0
8.643515417E-1,6.227050781E-2,1.257385254E-1,-9.822873230E0
8.744045417E-1,7.214996338E-2,1.305285645E-1,-9.807155914E0
8.844575417E-1,7.244934082E-2,1.463955688E-1,-9.778715057E0
8.945105417E-1,7.843688965E-2,1.489402771E-1,-9.788893890E0
9.045635417E-1,8.023315430E-2,1.535806274E-1,-9.743089142E0
9.146175417E-1,9.116043091E-2,1.535806274E-1,-9.793234863E0
9.246705417E-1,1.005908203E-1,1.499880981E-1,-9.809401245E0
9.347235417E-1,9.744735718E-2,1.529818726E-1,-9.796378326E0
9.447765417E-1,8.472381592E-2,1.550775146E-1,-9.802216187E0
9.548295417E-1,7.289840698E-2,1.472937012E-1,-9.761051788E0
9.648825417E-1,6.586303711E-2,1.411564636E-1,-9.772727509E0
9.749365417E-1,6.286926270E-2,1.408570862E-1,-9.809700623E0
9.849895417E-1,5.912704468E-2,1.532812500E-1,-9.801617432E0
9.950425417E-1,8.427474976E-2,1.567240906E-1,-9.809700623E0
1.005095542E0,8.816665649E-2,1.658551025E-1,-9.772128754E0
1.015148542E0,1.010398865E-1,1.722917175E-1,-9.763746185E0
1.025201542E0,9.280700684E-2,1.616638184E-1,-9.795779572E0
1.035254542E0,9.011260986E-2,1.431024170E-1,-9.787846069E0
1.045308542E0,8.202941895E-2,1.326242065E-1,-9.810449066E0
1.055361542E0,6.855743408E-2,1.236428833E-1,-9.788744202E0
1.065414542E0,6.167175293E-2,1.209484863E-1,-9.757309570E0
1.075467542E0,6.197113037E-2,1.255888367E-1,-9.790989532E0
