"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684064766027196E9,"2023-05-14 20:46:06.027 UTC+09:00"
"PAUSE",5.136449387500034E1,1.684064817391041E9,"2023-05-14 20:46:57.391 UTC+09:00"
