"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683379536117288E9,"2023-05-06 22:25:36.117 UTC+09:00"
"PAUSE",4.788338295833091E1,1.683379584000881E9,"2023-05-06 22:26:24.001 UTC+09:00"
