state,time
1322,1
1627,0
1668,1
2155,0
2870,1
3184,0
3228,1
3761,0
4490,1
4790,0
4832,1
5228,0
5836,1
6137,0
6180,1
6589,0
7392,1
7693,0
7738,1
8173,0
