"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685578973326926E9,"2023-06-01 09:22:53.327 UTC+09:00"
"PAUSE",4.322711900004651E1,1.685579016554415E9,"2023-06-01 09:23:36.554 UTC+09:00"
