state,time
1334,1
1638,0
1678,1
2174,0
2821,1
3125,0
3170,1
3572,0
4272,1
4573,0
4614,1
4902,0
5678,1
5990,0
6032,1
6349,0
6971,1
7267,0
7312,1
7778,0
