"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.675008143289622E9,"2023-01-30 01:02:23.290 UTC+09:00"
"PAUSE",3.493245916673914E0,1.675008146782822E9,"2023-01-30 01:02:26.783 UTC+09:00"
