"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685082508769865E9,"2023-05-26 15:28:28.770 UTC+09:00"
"PAUSE",5.177290125000582E1,1.685082560542649E9,"2023-05-26 15:29:20.543 UTC+09:00"
