"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683095383877620E9,"2023-05-03 15:29:43.878 UTC+09:00"
"PAUSE",6.477455320833542E1,1.683095448652168E9,"2023-05-03 15:30:48.652 UTC+09:00"
