"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676708386643757E9,"2023-02-18 17:19:46.644 UTC+09:00"
"PAUSE",3.751819625002099E0,1.676708390395516E9,"2023-02-18 17:19:50.396 UTC+09:00"
