state,time
1326,1
1635,0
1676,1
2025,0
2653,1
2954,0
2999,1
3333,0
3992,1
4292,0
4333,1
4541,0
5163,1
5460,0
5503,1
5807,0
6373,1
6679,0
6724,1
7004,0
