"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682844282272369E9,"2023-04-30 17:44:42.272 UTC+09:00"
"PAUSE",8.117502500070259E0,1.682844290389928E9,"2023-04-30 17:44:50.390 UTC+09:00"
