"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683439898781519E9,"2023-05-07 15:11:38.782 UTC+09:00"
"PAUSE",7.168235933333199E1,1.683439970463799E9,"2023-05-07 15:12:50.464 UTC+09:00"
