"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683978035106626E9,"2023-05-13 20:40:35.107 UTC+09:00"
"PAUSE",4.027675445833665E1,1.683978075383433E9,"2023-05-13 20:41:15.383 UTC+09:00"
