"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684065884284672E9,"2023-05-14 21:04:44.285 UTC+09:00"
"PAUSE",5.020575987500342E1,1.684065934489867E9,"2023-05-14 21:05:34.490 UTC+09:00"
