"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685582835995266E9,"2023-06-01 10:27:15.995 UTC+09:00"
"PAUSE",3.377836041664705E1,1.685582869773948E9,"2023-06-01 10:27:49.774 UTC+09:00"
