"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681884730652188E9,"2023-04-19 15:12:10.652 UTC+09:00"
"PAUSE",1.141656616664841E1,1.681884742068851E9,"2023-04-19 15:12:22.069 UTC+09:00"
