state,time
1386,1
1545,0
1595,1
2043,0
2726,1
2893,0
2941,1
3403,0
4229,1
4401,0
4451,1
4850,0
5607,1
5776,0
5830,1
6239,0
6999,1
7165,0
7214,1
7727,0
