"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683201175818855E9,"2023-05-04 20:52:55.819 UTC+09:00"
"PAUSE",6.459471791665419E1,1.683201240414074E9,"2023-05-04 20:54:00.414 UTC+09:00"
