"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674979762518631E9,"2023-01-29 17:09:22.519 UTC+09:00"
"PAUSE",2.984433833305957E0,1.674979765503028E9,"2023-01-29 17:09:25.503 UTC+09:00"
