"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684648781698432E9,"2023-05-21 14:59:41.698 UTC+09:00"
"PAUSE",5.515794208332954E1,1.684648836857453E9,"2023-05-21 15:00:36.857 UTC+09:00"
