state,time
1720,1
2008,0
2053,1
2746,0
3652,1
3946,0
3986,1
4717,0
5763,1
6057,0
6098,1
6796,0
8098,1
8371,0
8419,1
9113,0
10072,1
10461,0
10503,1
10969,0
