"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685255816188168E9,"2023-05-28 15:36:56.188 UTC+09:00"
"PAUSE",4.735770233333460E1,1.685255863545880E9,"2023-05-28 15:37:43.546 UTC+09:00"
